Country,Year,fertility,life,population,child_mortality,gdp
Azerbaijan,1980,3.286,64.964,6160502,120.86,8228
Azerbaijan,1981,3.179,64.996,6258490,120.54,8205
Azerbaijan,1982,3.092,65.108,6358780,108.2,8307
Azerbaijan,1983,3.026,65.283,6461139,105.7,8469
Azerbaijan,1984,2.98,65.499,6565062,103.3,8466
Azerbaijan,1985,2.954,65.695,6670151,101.1,8435
Azerbaijan,1986,2.947,65.796,6775858,99,8673
Azerbaijan,1987,2.953,65.757,6882160,97.2,8679
Azerbaijan,1988,2.964,65.567,6989708,95.8,8760
Azerbaijan,1989,2.973,65.246,7099449,94.9,8814
Azerbaijan,1990,2.969,64.858,7211692,94.7,8513
Azerbaijan,1991,2.94,64.494,7327570,95,8323
Azerbaijan,1992,2.883,64.245,7445925,95.4,6346
Azerbaijan,1993,2.799,64.171,7562075,95.7,4806
Azerbaijan,1994,2.688,64.291,7669735,95.5,3808
Azerbaijan,1995,2.561,64.591,7764798,94.3,3320
Azerbaijan,1996,2.427,65.023,7845310,92.1,3329
Azerbaijan,1997,2.301,65.511,7913692,88.6,3488
Azerbaijan,1998,2.193,65.99,7975648,84.2,3801
Azerbaijan,1999,2.108,66.438,8039312,79.3,4047
Azerbaijan,2000,2.049,66.851,8110723,74,4459
Azerbaijan,2001,2.014,67.249,8191464,68.8,4863
Azerbaijan,2002,1.997,67.662,8280252,63.8,5338
Azerbaijan,2003,1.989,68.105,8376733,59.3,5891
Azerbaijan,2004,1.987,68.57,8479668,55.2,6435
Azerbaijan,2005,1.988,69.033,8587902,51.7,8052
Azerbaijan,2006,1.989,69.466,8701719,48.6,10711
Azerbaijan,2007,1.989,69.841,8821012,45.8,13243
Azerbaijan,2008,1.986,70.142,8943600,43.3,14365
Azerbaijan,2009,1.98,70.366,9066604,41,15394
Azerbaijan,2010,1.97,70.518,9187783,39,15950
Azerbaijan,2011,1.956,70.616,9306023,37.3,15754
Azerbaijan,2012,1.94,70.686,9421233,35.7,15888
Azerbaijan,2013,1.924,70.753,9533445,34.2,16593
Bahamas,1964,4.22,64.189,133709,48.56,18160
Bahamas,1965,4.057,64.498,140063,42.84,19156
Bahamas,1966,3.893,64.8,146379,37.79,20007
Bahamas,1967,3.75,65.095,152623,33.33,21048
Bahamas,1968,3.641,65.383,158644,29.4,21975
Bahamas,1969,3.571,65.665,164263,30,23154
Bahamas,1970,3.531,65.943,169367,30.6,21210
Bahamas,1971,3.504,66.218,173875,31.2,21018
Bahamas,1972,3.469,66.49,177849,31.7,19856
Bahamas,1973,3.411,66.759,181490,32.1,20957
Bahamas,1974,3.33,67.027,185091,32.2,17127
Bahamas,1975,3.234,67.291,188870,32.2,14320
Bahamas,1976,3.139,67.55,192885,31.9,14767
Bahamas,1977,3.062,67.803,197090,31.5,15790
Bahamas,1978,3.012,68.05,201474,31,17660
Bahamas,1979,2.99,68.29,205990,30.5,21812
Bahamas,1980,2.989,68.524,210600,29.9,22747
Bahamas,1981,2.994,68.755,215330,29.4,21634
Bahamas,1982,2.989,68.984,220188,28.9,22519
Bahamas,1983,2.965,69.212,225083,28.6,23560
Bahamas,1984,2.919,69.438,229899,28.2,23646
Bahamas,1985,2.857,69.663,234553,27.9,24154
Bahamas,1986,2.789,69.886,238989,27.3,24343
Bahamas,1987,2.728,70.104,243236,26.5,24818
Bahamas,1988,2.683,70.316,247409,25.6,24959
Bahamas,1989,2.654,70.518,251671,24.6,25109
Bahamas,1990,2.639,70.705,256128,23.5,24281
Bahamas,1991,2.631,70.869,260845,22.5,22841
Bahamas,1992,2.621,71.01,265761,21.6,21555
Bahamas,1993,2.601,71.131,270701,20.6,21222
Bahamas,1994,2.566,71.239,275426,19.6,21516
Bahamas,1995,2.514,71.351,279774,18.7,22119
Bahamas,1996,2.443,71.482,283677,17.8,22758
Bahamas,1997,2.357,71.646,287217,17,22971
Bahamas,1998,2.263,71.85,290571,16.4,23799
Bahamas,1999,2.165,72.093,293988,15.9,25193
Bahamas,2000,2.071,72.37,297651,15.7,25858
Bahamas,2001,1.989,72.668,301606,15.5,26078
Bahamas,2002,1.924,72.971,305801,15.5,26260
Bahamas,2003,1.88,73.264,310201,15.4,25387
Bahamas,2004,1.857,73.538,314739,15.4,25073
Bahamas,2005,1.853,73.787,319358,15.3,25397
Bahamas,2006,1.862,74.011,324066,15.1,25530
Bahamas,2007,1.876,74.216,328861,14.8,25412
Bahamas,2008,1.889,74.407,333661,14.5,24373
Bahamas,2009,1.898,74.587,338358,14.2,22950
Bahamas,2010,1.901,74.757,342877,13.9,22915
Bahamas,2011,1.898,74.92,347176,13.5,22689
Bahamas,2012,1.893,75.079,351275,13.2,22841
Bahamas,2013,1.888,75.237,355233,12.8,22518
Bahrain,1964,7.192,57.182,181833,138.9,24751
Bahrain,1965,7.165,58.389,186351,126.3,25662
Bahrain,1966,7.101,59.526,190734,114.7,26651
Bahrain,1967,6.998,60.599,195111,104,27726
Bahrain,1968,6.86,61.611,199818,94.1,28802
Bahrain,1969,6.69,62.562,205291,85,29943
Bahrain,1970,6.498,63.45,211878,76.8,31232
Bahrain,1971,6.293,64.276,219532,69.3,31102
Bahrain,1972,6.089,65.043,228255,62.7,33824
Bahrain,1973,5.895,65.757,238468,56.9,35688
Bahrain,1974,5.716,66.421,250683,51.8,36456
Bahrain,1975,5.556,67.04,265160,47.4,33509
Bahrain,1976,5.414,67.615,282245,43.6,41062
Bahrain,1977,5.283,68.151,301559,40.2,40589
Bahrain,1978,5.157,68.65,321751,37.2,36597
Bahrain,1979,5.036,69.116,340980,34.6,40292
Bahrain,1980,4.917,69.549,357957,32.3,44996
Bahrain,1981,4.802,69.95,372074,30.3,42034
Bahrain,1982,4.69,70.319,383785,28.6,38841
Bahrain,1983,4.581,70.656,394164,27.2,38395
Bahrain,1984,4.472,70.965,404829,25.9,41099
Bahrain,1985,4.362,71.248,416929,24.9,32131
Bahrain,1986,4.248,71.507,430845,24.2,29586
Bahrain,1987,4.128,71.745,446142,23.6,28401
Bahrain,1988,4.002,71.967,462184,23.3,31346
Bahrain,1989,3.872,72.177,477995,23.2,32515
Bahrain,1990,3.738,72.382,492891,23,35398
Bahrain,1991,3.601,72.587,506685,22.7,38315
Bahrain,1992,3.466,72.794,519696,22,39854
Bahrain,1993,3.335,73.004,532362,21,43894
Bahrain,1994,3.212,73.22,545329,19.6,42712
Bahrain,1995,3.1,73.439,559069,18.1,43244
Bahrain,1996,3.005,73.661,574914,16.6,43781
Bahrain,1997,2.926,73.879,592986,15.2,43798
Bahrain,1998,2.862,74.092,611237,14.1,44399
Bahrain,1999,2.81,74.298,626765,13.2,44619
Bahrain,2000,2.765,74.497,638193,12.6,45063
Bahrain,2001,2.718,74.69,642510,12.1,44169
Bahrain,2002,2.665,74.879,642070,11.8,43654
Bahrain,2003,2.602,75.064,647164,11.5,43914
Bahrain,2004,2.529,75.247,671760,11.2,44206
Bahrain,2005,2.449,75.424,724807,10.9,44031
Bahrain,2006,2.367,75.595,811410,10.5,43358
Bahrain,2007,2.292,75.759,925733,10,43251
Bahrain,2008,2.229,75.914,1052359,9.4,42507
Bahrain,2009,2.179,76.062,1169578,8.8,40825
Bahrain,2010,2.142,76.203,1261835,8.3,40553
Bahrain,2011,2.115,76.339,1323535,7.8,40083
Bahrain,2012,2.094,76.474,1359485,7.3,40732
Bahrain,2013,2.075,76.608,1377273,6.9,42444
Bangladesh,1964,6.853,49.297,56071080,240.4,1138
Bangladesh,1965,6.878,49.652,57791778,236,1177
Bangladesh,1966,6.901,49.734,59681186,232.3,1169
Bangladesh,1967,6.92,49.509,61702785,229.4,1122
Bangladesh,1968,6.935,49.008,63703327,227.1,1202
Bangladesh,1969,6.945,48.307,65474474,225.4,1195
Bangladesh,1970,6.947,47.58,66881158,224.1,1226
Bangladesh,1971,6.942,47.046,67849312,223,1142
Bangladesh,1972,6.928,46.874,68461849,222,986
Bangladesh,1973,6.904,47.162,68933357,220.7,971
Bangladesh,1974,6.869,47.918,69567500,219.1,1069
Bangladesh,1975,6.821,49.061,70582168,217.1,1035
Bangladesh,1976,6.758,50.435,72053923,214.5,1059
Bangladesh,1977,6.68,51.828,73915723,211.2,1038
Bangladesh,1978,6.587,53.071,76066342,207.4,1082
Bangladesh,1979,6.48,54.093,78342736,203.3,1101
Bangladesh,1980,6.356,54.872,80624423,198.9,1079
Bangladesh,1981,6.216,55.446,82883616,194.2,1085
Bangladesh,1982,6.06,55.921,85156396,189.4,1071
Bangladesh,1983,5.89,56.384,87459802,184.4,1097
Bangladesh,1984,5.71,56.861,89828434,179.1,1131
Bangladesh,1985,5.522,57.368,92283598,173.5,1142
Bangladesh,1986,5.327,57.9,94825499,167.7,1169
Bangladesh,1987,5.13,58.439,97429290,161.8,1196
Bangladesh,1988,4.932,58.97,100062322,155.8,1208
Bangladesh,1989,4.738,59.493,102681627,149.7,1216
Bangladesh,1990,4.55,60.014,105256026,143.7,1274
Bangladesh,1991,4.37,60.537,107768749,137.7,1287
Bangladesh,1992,4.197,61.066,110225555,131.7,1327
Bangladesh,1993,4.033,61.602,112645460,125.8,1360
Bangladesh,1994,3.878,62.146,115059015,119.9,1383
Bangladesh,1995,3.732,62.693,117486952,114.2,1424
Bangladesh,1996,3.596,63.24,119928682,108.6,1457
Bangladesh,1997,3.468,63.78,122370403,103.2,1492
Bangladesh,1998,3.346,64.307,124803351,97.9,1538
Bangladesh,1999,3.231,64.819,127214841,92.8,1579
Bangladesh,2000,3.12,65.309,129592275,88,1632
Bangladesh,2001,3.011,65.777,131944584,83.5,1685
Bangladesh,2002,2.905,66.223,134266428,79,1721
Bangladesh,2003,2.802,66.651,136514768,74.8,1774
Bangladesh,2004,2.702,67.064,138633401,70.7,1840
Bangladesh,2005,2.607,67.465,140587922,66.8,1934
Bangladesh,2006,2.52,67.86,142353501,63,2038
Bangladesh,2007,2.443,68.253,143956805,59.4,2158
Bangladesh,2008,2.377,68.648,145478300,55.9,2265
Bangladesh,2009,2.322,69.046,147030145,52.6,2355
Bangladesh,2010,2.277,69.449,148692131,49.6,2459
Bangladesh,2011,2.24,69.854,150493658,46.7,2589
Bangladesh,2012,2.208,70.258,152408774,44,2725
Bangladesh,2013,2.177,70.657,154393847,41.6,2853
Barbados,1964,4.094,62.819,234455,64.7,5681
Barbados,1965,3.963,63.236,235271,61.3,6309
Barbados,1966,3.807,63.641,235912,58.2,6544
Barbados,1967,3.637,64.036,236443,55.5,7223
Barbados,1968,3.46,64.422,236974,53,7705
Barbados,1969,3.284,64.798,237657,50.5,8261
Barbados,1970,3.113,65.164,238593,48.1,9013
Barbados,1971,2.949,65.519,239841,45.8,9109
Barbados,1972,2.794,65.863,241345,43.4,9148
Barbados,1973,2.648,66.195,242949,41.1,9277
Barbados,1974,2.513,66.519,244433,38.9,10465
Barbados,1975,2.393,66.834,245646,36.7,10203
Barbados,1976,2.288,67.145,246523,34.6,10605
Barbados,1977,2.198,67.454,247128,32.6,10981
Barbados,1978,2.121,67.762,247589,30.6,11501
Barbados,1979,2.057,68.068,248101,28.9,12364
Barbados,1980,2.004,68.374,248796,27.2,12885
Barbados,1981,1.96,68.675,249716,25.8,12557
Barbados,1982,1.922,68.972,250809,24.6,11845
Barbados,1983,1.889,69.26,252017,23.6,11793
Barbados,1984,1.858,69.54,253244,22.8,12097
Barbados,1985,1.83,69.812,254419,22,12115
Barbados,1986,1.805,70.077,255532,21.2,12619
Barbados,1987,1.782,70.335,256602,20.4,12828
Barbados,1988,1.765,70.589,257621,19.5,13162
Barbados,1989,1.75,70.837,258588,18.7,13524
Barbados,1990,1.74,71.079,259501,17.9,12992
Barbados,1991,1.732,71.314,260351,17.2,12573
Barbados,1992,1.727,71.542,261136,16.6,11911
Barbados,1993,1.725,71.761,261885,16.1,11995
Barbados,1994,1.724,71.972,262637,15.7,12437
Barbados,1995,1.726,72.175,263416,15.5,12587
Barbados,1996,1.73,72.372,264237,15.4,12783
Barbados,1997,1.736,72.563,265088,15.5,13564
Barbados,1998,1.745,72.751,265941,15.7,14081
Barbados,1999,1.756,72.935,266758,16,14400
Barbados,2000,1.768,73.118,267511,16.3,14677
Barbados,2001,1.78,73.3,268192,16.6,14244
Barbados,2002,1.791,73.481,268813,16.8,14275
Barbados,2003,1.801,73.661,269389,16.8,14485
Barbados,2004,1.81,73.84,269947,16.7,14620
Barbados,2005,1.817,74.018,270503,16.5,15128
Barbados,2006,1.822,74.194,271062,16.2,15913
Barbados,2007,1.827,74.368,271618,15.8,16099
Barbados,2008,1.831,74.539,272180,15.4,16075
Barbados,2009,1.835,74.708,272750,15.1,15334
Barbados,2010,1.839,74.875,273331,14.7,15297
Barbados,2011,1.842,75.041,273925,14.4,15336
Barbados,2012,1.845,75.205,274530,14.1,15261
Barbados,2013,1.849,75.37,275141,13.7,12867
Belarus,1964,2.601,73.48,8521413,33.42,4357
Belarus,1965,2.543,73.02,8607003,29.77,4547
Belarus,1966,2.483,73.38,8695396,28.91,4712
Belarus,1967,2.427,73.13,8785093,27.28,4866
Belarus,1968,2.378,73.24,8874033,26.82,5099
Belarus,1969,2.337,72.84,8959479,25.85,5120
Belarus,1970,2.304,72.32,9039503,27.88,5461
Belarus,1971,2.275,72.96,9113454,23.51,5549
Belarus,1972,2.248,72.67,9181971,23.15,5523
Belarus,1973,2.22,72.71,9246050,23.06,5929
Belarus,1974,2.19,73.01,9307285,22.72,6108
Belarus,1975,2.16,72.08,9367004,25.41,6132
Belarus,1976,2.132,71.92,9425089,24.64,6429
Belarus,1977,2.11,71.86,9481560,23.79,6591
Belarus,1978,2.094,71.72,9538046,24.38,6769
Belarus,1979,2.084,71.32,9596589,22.73,6752
Belarus,1980,2.081,71.08,9658500,23.3,6776
Belarus,1981,2.084,71.36,9724106,22.2,6855
Belarus,1982,2.09,71.49,9792555,21.3,7039
Belarus,1983,2.096,71.28,9862430,20.6,7279
Belarus,1984,2.099,70.65,9931687,20,7381
Belarus,1985,2.094,70.86,9998503,19.4,7459
Belarus,1986,2.078,72.25,10062440,18.8,7780
Belarus,1987,2.05,72.15,10122880,18.1,7896
Belarus,1988,2.008,71.89,10177584,17.4,8084
Belarus,1989,1.953,71.68,10223861,16.9,8251
Belarus,1990,1.885,71.14,10259700,16.6,8084
Belarus,1991,1.807,70.58,10284522,16.6,7983
Belarus,1992,1.722,70.16,10298479,16.8,7201
Belarus,1993,1.635,69.05,10301336,17.1,6639
Belarus,1994,1.549,68.81,10293127,17.5,5869
Belarus,1995,1.47,68.42,10274231,17.9,5275
Belarus,1996,1.399,68.56,10244354,18,5441
Belarus,1997,1.338,68.37,10204382,17.8,6087
Belarus,1998,1.289,68.37,10157409,17,6630
Belarus,1999,1.252,67.97,10107518,15.8,6879
Belarus,2000,1.23,68.99,10057810,14.4,7300
Belarus,2001,1.224,68.61,10009810,13,7704
Belarus,2002,1.232,68.17,9963383,11.8,8144
Belarus,2003,1.252,68.71,9917927,10.9,8778
Belarus,2004,1.281,69.09,9872110,10.1,9851
Belarus,2005,1.315,68.84,9825102,9.4,10851
Belarus,2006,1.351,69.51,9776823,8.7,12010
Belarus,2007,1.386,70.41,9728228,7.9,13103
Belarus,2008,1.416,69.194,9680690,7.2,14488
Belarus,2009,1.441,69.468,9636016,6.6,14549
Belarus,2010,1.46,69.613,9595421,6.1,15703
Belarus,2011,1.473,69.728,9559441,5.6,16603
Belarus,2012,1.484,69.829,9527498,5.2,16907
Belarus,2013,1.494,69.928,9498290,4.9,17085
Belgium,1964,2.599,70.73,9384939,28.9,14995
Belgium,1965,2.557,70.58,9435244,27.9,15360
Belgium,1966,2.501,70.65,9479970,27,15721
Belgium,1967,2.433,70.94,9519500,26.2,16225
Belgium,1968,2.36,70.63,9555402,25.5,16816
Belgium,1969,2.283,70.71,9590007,24.8,17868
Belgium,1970,2.206,70.97,9624908,24,18903
Belgium,1971,2.129,71.1,9660688,23,19548
Belgium,1972,2.052,71.44,9696539,21.9,20504
Belgium,1973,1.977,71.65,9730978,20.8,21700
Belgium,1974,1.905,72.01,9761867,19.6,22550
Belgium,1975,1.839,72,9787677,18.6,22196
Belgium,1976,1.781,72.15,9808403,17.6,23418
Belgium,1977,1.731,72.8,9824685,16.7,23546
Belgium,1978,1.689,72.75,9836487,15.9,24202
Belgium,1979,1.655,73.24,9843898,15.2,24756
Belgium,1980,1.629,73.29,9847297,14.5,25847
Belgium,1981,1.609,73.7,9846320,13.9,25517
Belgium,1982,1.594,73.93,9841800,13.3,25873
Belgium,1983,1.581,73.93,9836784,12.7,25879
Belgium,1984,1.571,74.43,9835279,12.2,26527
Belgium,1985,1.564,74.54,9840123,11.8,26792
Belgium,1986,1.56,74.74,9852488,11.4,27189
Belgium,1987,1.561,75.35,9871551,11,27813
Belgium,1988,1.565,75.66,9895654,10.7,29092
Belgium,1989,1.573,75.73,9922158,10.3,29980
Belgium,1990,1.582,76.14,9949019,10,30798
Belgium,1991,1.591,76.3,9976325,9.6,31247
Belgium,1992,1.599,76.46,10004469,9.2,31596
Belgium,1993,1.603,76.47,10032084,8.7,31170
Belgium,1994,1.605,76.82,10057529,8.2,32077
Belgium,1995,1.606,76.97,10079873,7.6,32774
Belgium,1996,1.605,77.31,10098192,7.1,33217
Belgium,1997,1.607,77.53,10113392,6.7,34377
Belgium,1998,1.612,77.62,10128653,6.3,34992
Belgium,1999,1.62,77.8,10148371,6,36209
Belgium,2000,1.633,77.91,10175684,5.8,37404
Belgium,2001,1.652,78.22,10211264,5.6,37620
Belgium,2002,1.675,78.32,10254025,5.4,38036
Belgium,2003,1.7,78.47,10303108,5.2,38214
Belgium,2004,1.727,79.12,10356993,5.1,39356
Belgium,2005,1.754,79.21,10414209,5,39881
Belgium,2006,1.78,79.55,10474993,4.9,40661
Belgium,2007,1.801,79.49,10538758,4.8,41575
Belgium,2008,1.819,79.777,10602167,4.7,41641
Belgium,2009,1.833,79.807,10660938,4.6,40225
Belgium,2010,1.842,80.007,10712066,4.5,40764
Belgium,2011,1.847,80.194,10754056,4.4,40946
Belgium,2012,1.851,80.373,10787788,4.4,40687
Belgium,2013,1.854,80.548,10815599,4.3,40607
Belize,1964,6.42,62.241,103555,112.27,2114
Belize,1965,6.4,62.823,106546,111.48,2153
Belize,1966,6.379,63.402,109704,110.69,2196
Belize,1967,6.358,63.971,112987,109.9,2248
Belize,1968,6.337,64.525,116283,105.5,2362
Belize,1969,6.316,65.058,119435,101.3,2435
Belize,1970,6.299,65.566,122336,97.3,2509
Belize,1971,6.288,66.047,124973,93.5,2570
Belize,1972,6.284,66.504,127389,89.7,2797
Belize,1973,6.285,66.939,129600,86.3,2911
Belize,1974,6.286,67.354,131642,83,3259
Belize,1975,6.278,67.751,133562,79.9,3315
Belize,1976,6.25,68.135,135334,77,3244
Belize,1977,6.195,68.509,137009,74.2,3370
Belize,1978,6.109,68.874,138806,71.4,3539
Belize,1979,5.992,69.229,141014,68.9,3701
Belize,1980,5.849,69.577,143829,66.4,4148
Belize,1981,5.684,69.921,147358,63.9,4091
Belize,1982,5.51,70.257,151535,61.4,3973
Belize,1983,5.336,70.575,156171,58.9,3809
Belize,1984,5.17,70.865,160991,56.2,3763
Belize,1985,5.019,71.106,165792,53.5,3705
Belize,1986,4.886,71.276,170504,50.6,3777
Belize,1987,4.771,71.364,175192,47.7,4083
Belize,1988,4.671,71.368,179952,44.9,4344
Belize,1989,4.584,71.294,184935,42.2,4820
Belize,1990,4.508,71.147,190241,39.6,5166
Belize,1991,4.436,70.939,195895,37.2,5594
Belize,1992,4.363,70.696,201832,35,6154
Belize,1993,4.286,70.449,207962,33.1,6424
Belize,1994,4.201,70.224,214153,31.5,6310
Belize,1995,4.108,70.05,220311,30.1,6209
Belize,1996,4.008,69.955,226403,28.8,6137
Belize,1997,3.905,69.946,232446,27.8,6177
Belize,1998,3.8,70.024,238457,26.7,6220
Belize,1999,3.696,70.187,244471,25.8,6568
Belize,2000,3.594,70.425,250512,25,7215
Belize,2001,3.493,70.719,256582,24.2,7373
Belize,2002,3.395,71.043,262667,23.5,7548
Belize,2003,3.299,71.372,268760,22.8,8042
Belize,2004,3.208,71.69,274855,22.2,8203
Belize,2005,3.122,71.989,280947,21.7,8202
Belize,2006,3.043,72.264,287035,21.2,8360
Belize,2007,2.971,72.523,293124,20.6,8240
Belize,2008,2.907,72.772,299237,20.1,8293
Belize,2009,2.851,73.011,305398,19.5,8145
Belize,2010,2.801,73.24,311627,19,8209
Belize,2011,2.756,73.46,317928,18.5,8178
Belize,2012,2.715,73.673,324292,18,8287
Belize,2013,2.676,73.882,330721,17.5,8215
Benin,1964,6.497,39.142,2561022,292.5,1159
Benin,1965,6.544,39.644,2602490,286.9,1191
Benin,1966,6.588,40.164,2646310,281.4,1206
Benin,1967,6.63,40.702,2692610,276.9,1189
Benin,1968,6.671,41.252,2741672,272.8,1204
Benin,1969,6.71,41.813,2793872,269,1210
Benin,1970,6.748,42.38,2849508,265.5,1205
Benin,1971,6.786,42.948,2908713,261.8,1180
Benin,1972,6.823,43.513,2971515,257.8,1251
Benin,1973,6.86,44.068,3037990,253.4,1248
Benin,1974,6.896,44.608,3108179,248.3,1124
Benin,1975,6.929,45.123,3182130,242.7,1141
Benin,1976,6.959,45.604,3259918,237,1158
Benin,1977,6.984,46.051,3341618,231.3,1191
Benin,1978,7.004,46.471,3427274,226.1,1195
Benin,1979,7.018,46.874,3516917,221.5,1255
Benin,1980,7.025,47.283,3610578,217.4,1338
Benin,1981,7.025,47.722,3708675,213.7,1377
Benin,1982,7.021,48.208,3811326,210.2,1484
Benin,1983,7.01,48.751,3917941,206.8,1380
Benin,1984,6.994,49.352,4027682,203.3,1447
Benin,1985,6.972,50.01,4140176,199.7,1510
Benin,1986,6.942,50.72,4254522,196.1,1497
Benin,1987,6.904,51.456,4371470,192.2,1429
Benin,1988,6.858,52.188,4494242,188.1,1427
Benin,1989,6.805,52.889,4627194,183.9,1352
Benin,1990,6.744,53.517,4773137,179.5,1362
Benin,1991,6.677,54.033,4934077,175,1370
Benin,1992,6.603,54.423,5108335,170.4,1359
Benin,1993,6.526,54.689,5290562,166.2,1386
Benin,1994,6.446,54.84,5473217,162.4,1364
Benin,1995,6.365,54.903,5651141,159.1,1398
Benin,1996,6.284,54.914,5821985,156.2,1414
Benin,1997,6.205,54.922,5988093,153.6,1451
Benin,1998,6.128,54.967,6154708,150.9,1466
Benin,1999,6.051,55.073,6329476,147.9,1500
Benin,2000,5.975,55.261,6517810,144.7,1525
Benin,2001,5.898,55.538,6721337,141.1,1570
Benin,2002,5.818,55.884,6937985,137.1,1586
Benin,2003,5.733,56.277,7164976,133.1,1594
Benin,2004,5.645,56.7,7397985,129.2,1590
Benin,2005,5.553,57.131,7633757,125.5,1584
Benin,2006,5.459,57.549,7871707,122.1,1592
Benin,2007,5.365,57.933,8112573,119,1616
Benin,2008,5.273,58.272,8355980,116.3,1646
Benin,2009,5.182,58.56,8601771,113.9,1641
Benin,2010,5.095,58.797,8849892,111.6,1637
Benin,2011,5.01,58.992,9099922,109.3,1643
Benin,2012,4.927,59.165,9351838,107,1685
Benin,2013,4.845,59.33,9606534,104.8,1733
Bhutan,1964,6.67,33.827,251419,311.78,997
Bhutan,1965,6.67,34.212,258559,305.13,1008
Bhutan,1966,6.67,34.636,266072,298.61,1020
Bhutan,1967,6.67,35.115,274000,292.24,1031
Bhutan,1968,6.67,35.658,282495,286,1043
Bhutan,1969,6.67,36.269,291747,278.6,1055
Bhutan,1970,6.671,36.947,301879,271.5,1067
Bhutan,1971,6.674,37.688,312929,264.2,1059
Bhutan,1972,6.679,38.476,324815,256.7,1034
Bhutan,1973,6.685,39.292,337370,249.5,1011
Bhutan,1974,6.69,40.126,350365,242.4,1026
Bhutan,1975,6.692,40.963,363603,235.5,957
Bhutan,1976,6.685,41.794,377068,228.4,1008
Bhutan,1977,6.668,42.614,390732,221.3,1051
Bhutan,1978,6.64,43.42,404375,214.1,1090
Bhutan,1979,6.601,44.209,417734,206.9,1108
Bhutan,1980,6.553,44.977,430633,199.8,1131
Bhutan,1981,6.504,45.726,442648,193,1228
Bhutan,1982,6.456,46.462,453793,185.9,1227
Bhutan,1983,6.41,47.192,464831,178.9,1297
Bhutan,1984,6.362,47.92,476846,172.1,1345
Bhutan,1985,6.306,48.652,490438,165.2,1385
Bhutan,1986,6.23,49.393,506423,158.8,1534
Bhutan,1987,6.127,50.145,524133,152.2,1948
Bhutan,1988,5.994,50.909,540918,145.9,2004
Bhutan,1989,5.829,51.685,553157,139.8,2111
Bhutan,1990,5.639,52.473,558500,133.7,2332
